,date,open price,high price,low price,close price,AVG price,adjusted close price,volume,value fluctuation,rate fluctuation
1970,2015-01-13,14.5,15.4,14.4,15.3,14.95,6.68,479800,0.8,5.52
1971,2015-01-12,15.1,15.1,14.5,14.5,14.86,6.33,134400,-0.6,-3.97
1972,2015-01-09,14.9,15.3,14.9,15.1,15.09,6.6,295700,0.1,0.67
1973,2015-01-08,14.8,15.1,14.8,15.0,14.94,6.55,385100,0.2,1.35
1974,2015-01-07,14.7,14.8,14.6,14.8,14.7,6.47,183800,0.1,0.68
1975,2015-01-06,14.5,14.7,13.9,14.7,14.16,6.42,536800,0.1,0.68
1976,2015-01-05,14.7,15.0,14.6,14.6,14.75,6.38,362500,-0.1,-0.68
1977,2014-12-31,14.1,15.1,14.1,14.7,14.44,6.42,499800,0.7,5.0
1978,2014-12-30,13.5,14.0,13.4,14.0,13.67,6.12,365500,0.5,3.7
1979,2014-12-29,13.7,13.9,13.5,13.5,13.71,5.9,225500,-0.2,-1.46
1980,2014-12-26,15.0,15.0,13.5,13.7,13.84,5.99,277216,-0.3,-2.14
1981,2014-12-25,14.2,14.3,13.9,14.0,14.05,6.12,306900,-0.2,-1.41
1982,2014-12-24,14.2,14.4,14.1,14.2,14.23,6.2,318000,0.0,0.0
1983,2014-12-23,14.3,14.5,14.1,14.2,14.36,6.2,548200,-0.2,-1.39
1984,2014-12-22,14.3,14.6,14.2,14.4,14.37,6.29,589000,0.1,0.7
1985,2014-12-19,15.6,15.8,14.3,14.3,15.57,6.25,474300,-1.5,-9.49
1986,2014-12-18,15.7,16.0,14.8,15.8,15.61,6.9,845084,0.1,0.64
1987,2014-12-17,17.0,17.0,15.7,15.7,15.93,6.86,871400,-1.7,-9.77
1988,2014-12-16,19.2,19.3,17.4,17.4,17.99,7.6,946400,-1.9,-9.84
1989,2014-12-15,17.7,19.3,17.6,19.3,18.89,8.43,1317050,1.7,9.66
1990,2014-12-12,16.0,17.6,15.9,17.6,17.31,7.69,1612744,1.6,10.0
1991,2014-12-11,15.9,16.1,15.8,16.0,15.99,6.99,198800,0.0,0.0
1992,2014-12-10,16.0,16.1,15.8,16.0,16.01,6.99,243250,0.0,0.0
1993,2014-12-09,15.8,16.0,15.5,16.0,15.68,6.99,231900,0.3,1.91
1994,2014-12-08,15.4,15.7,15.3,15.7,15.58,6.86,232400,0.3,1.95
1995,2014-12-05,15.3,15.5,15.1,15.4,15.31,6.73,215200,0.1,0.65
1996,2014-12-04,15.4,15.5,15.1,15.3,15.31,6.68,228500,-0.1,-0.65
1997,2014-12-03,15.5,15.6,15.3,15.4,15.42,6.73,313904,-0.2,-1.28
1998,2014-12-02,15.8,15.9,15.5,15.6,15.67,6.82,414000,-0.3,-1.89
1999,2014-12-01,15.5,16.1,15.3,15.9,15.87,6.95,431600,0.4,2.58
2000,2014-11-28,15.0,15.5,15.0,15.5,15.25,6.77,432300,0.3,1.97
2001,2014-11-27,14.8,15.2,14.8,15.2,14.97,6.64,235800,0.2,1.33
2002,2014-11-26,14.8,15.0,14.7,15.0,14.88,6.55,247300,0.1,0.67
2003,2014-11-25,14.8,14.9,14.7,14.9,14.79,6.51,204300,0.0,0.0
2004,2014-11-24,14.8,15.0,14.6,14.9,14.77,6.51,236700,0.0,0.0
2005,2014-11-21,15.2,15.2,14.9,14.9,15.01,6.51,158200,-0.4,-2.61
2006,2014-11-20,15.2,15.6,15.0,15.3,15.4,6.68,742800,0.0,0.0
2007,2014-11-19,14.9,15.3,14.9,15.3,15.15,6.68,475900,0.3,2.0
2008,2014-11-18,15.0,15.1,14.9,15.0,15.0,6.55,804144,-0.1,-0.66
2009,2014-11-17,14.7,15.1,14.7,15.1,15.03,6.6,384400,0.3,2.03
2010,2014-11-14,14.7,14.8,14.5,14.8,14.62,6.47,304300,0.1,0.68
2011,2014-11-13,14.7,14.9,14.7,14.7,14.8,6.42,420150,-0.2,-1.34
2012,2014-11-12,14.8,14.9,14.6,14.9,14.8,6.51,390900,0.0,0.0
2013,2014-11-11,14.7,14.9,14.7,14.9,14.73,6.51,272300,0.0,0.0
2014,2014-11-10,15.0,15.1,14.7,14.9,14.86,6.51,335100,-0.2,-1.32
2015,2014-11-07,15.2,15.3,15.1,15.1,15.14,6.6,269100,-0.2,-1.31
2016,2014-11-06,14.8,15.5,14.7,15.3,15.21,6.68,405410,0.5,3.38
2017,2014-11-05,14.5,15.0,14.5,14.8,14.73,6.47,640384,0.2,1.37
2018,2014-11-04,14.7,14.7,14.4,14.6,14.5,6.38,340184,0.0,0.0
2019,2014-11-03,15.0,15.1,14.6,14.6,14.92,6.38,267200,-0.4,-2.67
2020,2014-10-31,14.6,15.2,14.3,15.0,14.69,6.55,498400,0.4,2.74
2021,2014-10-30,14.6,14.9,14.5,14.6,14.69,6.38,265440,-0.2,-1.35
2022,2014-10-29,14.1,14.8,13.9,14.8,14.53,6.47,568000,0.6,4.23
2023,2014-10-28,14.0,14.3,13.9,14.2,14.11,6.2,378700,0.2,1.43
2024,2014-10-27,14.7,14.8,14.0,14.0,14.57,6.12,171410,-1.2,-7.89
2025,2014-10-24,15.5,15.7,14.8,15.2,15.29,6.64,440910,-0.5,-3.18
2026,2014-10-23,16.7,16.7,15.7,15.7,16.41,6.86,341920,-1.2,-7.1
2027,2014-10-22,15.4,16.9,15.4,16.9,16.14,7.38,709430,1.5,9.74
2028,2014-10-21,14.3,15.4,14.2,15.4,14.78,6.73,448260,1.2,8.45
2029,2014-10-20,13.6,14.2,13.6,14.2,13.81,6.2,213200,0.6,4.41
2030,2014-10-17,13.5,13.9,13.5,13.6,13.71,5.94,148100,-0.2,-1.45
2031,2014-10-16,14.2,14.3,13.6,13.8,13.95,6.03,394100,-0.4,-2.82
2032,2014-10-15,14.3,14.3,14.0,14.2,14.13,6.2,234400,-0.2,-1.39
2033,2014-10-14,13.5,14.8,13.5,14.4,14.35,6.29,200230,0.4,2.86
2034,2014-10-13,13.2,14.2,13.2,14.0,13.69,6.12,265110,0.7,5.26
2035,2014-10-10,13.4,13.5,13.3,13.3,13.39,5.8100000000000005,104900,-0.1,-0.75
2036,2014-10-09,13.2,13.4,13.1,13.4,13.19,5.85,111400,0.3,2.29
2037,2014-10-08,12.9,13.1,12.9,13.1,12.97,5.72,148000,0.3,2.34
2038,2014-10-07,12.6,12.9,12.5,12.8,12.73,5.59,72800,0.3,2.4
2039,2014-10-06,11.6,12.5,11.6,12.5,12.15,5.46,109800,0.3,2.46
2040,2014-10-03,12.4,12.4,12.2,12.2,12.26,5.33,50700,-0.2,-1.61
2041,2014-10-02,12.4,12.4,11.6,12.4,12.12,5.42,112200,0.1,0.81
2042,2014-10-01,11.8,12.3,11.3,12.3,11.89,5.37,146400,0.5,4.24
2043,2014-09-30,11.5,11.8,11.0,11.8,11.53,5.16,52600,0.4,3.51
2044,2014-09-29,11.4,11.4,11.3,11.4,11.36,4.98,44200,0.1,0.88
2045,2014-09-26,11.3,11.3,11.2,11.3,11.3,4.94,40100,0.0,0.0
2046,2014-09-25,11.6,11.6,11.3,11.3,11.43,4.94,48600,-0.3,-2.59
2047,2014-09-24,11.7,11.7,11.5,11.6,11.63,5.07,39100,0.1,0.87
2048,2014-09-23,11.9,12.3,11.5,11.5,12.05,5.02,42000,-0.6,-4.96
2049,2014-09-22,12.6,12.6,11.9,12.1,12.28,5.29,38500,0.1,0.83
2050,2014-09-19,12.6,12.6,12.0,12.0,12.43,5.24,53500,-0.6,-4.76
2051,2014-09-18,12.9,12.9,12.5,12.6,12.69,5.5,35500,0.0,0.0
2052,2014-09-17,12.7,13.0,12.5,12.6,12.65,5.5,49028,0.6,5.0
2053,2014-09-16,11.4,12.0,11.4,12.0,11.64,5.24,39600,0.6,5.26
2054,2014-09-15,10.7,11.7,10.7,11.4,11.16,4.98,24800,0.7,6.54
2055,2014-09-12,10.8,10.8,10.4,10.7,10.68,4.67,29200,-0.1,-0.93
2056,2014-09-11,10.7,10.8,10.5,10.8,10.65,4.72,36800,0.1,0.93
2057,2014-09-10,10.6,10.7,10.5,10.7,10.52,4.67,31700,0.1,0.94
2058,2014-09-09,10.6,10.6,10.3,10.6,10.43,4.63,27400,-0.3,-2.75
2059,2014-09-08,10.9,10.9,10.8,10.9,10.84,4.76,27000,0.1,0.93
2060,2014-09-05,10.9,10.9,10.7,10.8,10.82,4.72,17400,0.1,0.93
2061,2014-09-04,10.4,10.7,10.3,10.7,10.46,4.67,16500,0.3,2.88
2062,2014-09-03,10.2,10.5,9.6,10.4,10.18,4.54,9700,0.2,1.96
2063,2014-08-29,10.1,10.2,10.1,10.2,10.12,4.46,10000,-0.1,-0.97
2064,2014-08-28,10.0,10.3,9.7,10.3,9.77,4.5,12500,0.3,3.0
2065,2014-08-27,9.5,10.0,9.5,10.0,9.5,4.37,2200,0.0,0.0
2066,2014-08-26,10.0,10.0,10.0,10.0,10.0,4.37,2000,0.0,0.0
2067,2014-08-25,10.0,10.0,10.0,10.0,10.0,4.37,500,0.4,4.17
2068,2014-08-22,9.6,9.6,9.6,9.6,9.6,4.19,100,0.1,1.05
2069,2014-08-21,9.5,9.5,9.5,9.5,9.5,4.15,0,0.0,0.0
2070,2014-08-20,9.5,9.5,9.5,9.5,9.5,4.15,0,0.0,0.0
2071,2014-08-19,9.5,9.5,9.5,9.5,9.5,4.15,0,0.0,0.0
2072,2014-08-18,9.6,9.6,9.5,9.5,9.55,4.15,2500,-1.0,-9.52
2073,2014-08-15,10.5,10.5,10.5,10.5,10.5,4.59,0,0.0,0.0
2074,2014-08-14,8.7,10.5,8.7,10.5,8.7,4.59,200,0.9,9.38
2075,2014-08-13,9.6,9.6,9.6,9.6,9.6,4.19,0,0.0,0.0
2076,2014-08-12,9.6,9.6,9.6,9.6,9.6,4.19,100,-0.4,-4.0
2077,2014-08-11,10.3,10.3,10.0,10.0,10.19,4.37,800,-0.5,-4.76
2078,2014-08-08,10.8,10.8,10.5,10.5,10.59,4.59,1700,-0.9,-7.89
2079,2014-08-07,10.0,11.4,10.0,11.4,10.56,4.98,500,1.0,9.62
2080,2014-08-06,10.4,10.4,10.4,10.4,10.4,4.54,900,-1.1,-9.57
2081,2014-08-05,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2082,2014-08-04,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2083,2014-08-01,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2084,2014-07-31,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2085,2014-07-30,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2086,2014-07-29,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2087,2014-07-28,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2088,2014-07-25,9.9,11.5,9.9,11.5,10.22,5.02,500,1.0,9.52
2089,2014-07-24,10.1,10.5,10.1,10.5,10.1,4.59,800,-0.1,-0.94
2090,2014-07-23,10.6,10.6,10.6,10.6,10.6,4.63,1000,-0.2,-1.85
2091,2014-07-22,10.7,10.8,10.7,10.8,10.74,4.72,2000,0.1,0.93
2092,2014-07-21,10.7,10.7,10.7,10.7,10.7,4.67,0,0.0,0.0
2093,2014-07-18,10.7,10.7,10.7,10.7,10.7,4.67,130,-0.8,-6.96
2094,2014-07-17,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2095,2014-07-16,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2096,2014-07-15,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2097,2014-07-14,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2098,2014-07-11,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2099,2014-07-10,11.5,11.5,11.5,11.5,11.5,5.02,0,0.0,0.0
2100,2014-07-09,11.5,11.5,11.5,11.5,11.5,5.02,70,0.0,0.0
2101,2014-07-08,11.5,11.5,11.5,11.5,11.5,5.02,1500,0.3,2.68
2102,2014-07-07,10.7,11.2,10.7,11.2,11.12,4.89,600,-0.1,-0.88
2103,2014-07-04,11.3,11.3,11.3,11.3,11.3,4.94,1000,-0.2,-1.74
2104,2014-07-03,11.5,11.5,11.5,11.5,11.5,5.02,5110,0.0,0.0
2105,2014-07-02,11.5,11.5,11.5,11.5,11.5,5.02,900,0.0,0.0
2106,2014-07-01,11.5,11.5,11.5,11.5,11.5,5.02,200,0.1,0.88
2107,2014-06-30,11.4,11.4,11.4,11.4,11.4,4.98,100,-1.0,-8.06
2108,2014-06-27,12.4,12.4,12.4,12.4,12.4,5.42,0,0.0,0.0
2109,2014-06-26,12.4,12.4,12.4,12.4,12.4,5.42,0,0.0,0.0
2110,2014-06-25,11.5,12.4,11.5,12.4,11.5,5.42,2300,-0.1,-0.8
2111,2014-06-24,12.5,12.5,12.5,12.5,12.5,5.46,0,0.0,0.0
2112,2014-06-23,12.5,12.5,12.5,12.5,12.5,5.46,100,-0.5,-3.85
2113,2014-06-20,13.0,13.0,13.0,13.0,13.0,5.68,0,0.0,0.0
2114,2014-06-19,13.0,13.0,13.0,13.0,13.0,5.68,100,1.0,8.33
2115,2014-06-18,12.0,12.0,12.0,12.0,12.0,5.24,1000,-1.0,-7.69
2116,2014-06-17,12.0,13.0,12.0,13.0,12.03,5.68,11400,0.0,0.0
2117,2014-06-16,13.0,13.0,13.0,13.0,13.0,5.68,0,0.0,0.0
2118,2014-06-13,12.5,13.0,11.7,13.0,11.98,5.68,11900,0.0,0.0
2119,2014-06-12,13.0,13.0,13.0,13.0,13.0,5.68,3800,0.0,0.0
2120,2014-06-11,13.0,13.0,13.0,13.0,13.0,5.68,0,0.0,0.0
2121,2014-06-10,13.7,13.7,12.4,13.0,12.64,5.68,4600,0.0,0.0
2122,2014-06-09,13.5,13.5,13.0,13.0,13.28,5.68,11500,-0.5,-3.7
2123,2014-06-06,13.5,13.5,13.5,13.5,13.5,5.9,0,0.0,0.0
2124,2014-06-05,13.4,13.5,13.3,13.5,13.38,5.9,6000,0.0,0.0
2125,2014-06-04,13.5,13.5,13.5,13.5,13.5,5.9,2000,0.0,0.0
2126,2014-06-03,13.6,13.6,13.4,13.5,13.51,5.9,17000,0.3,2.27
2127,2014-06-02,13.5,13.5,13.2,13.2,13.4,5.77,3000,-0.4,-2.94
2128,2014-05-30,13.6,13.6,13.6,13.6,13.6,5.94,3000,-0.4,-2.86
2129,2014-05-29,14.0,14.0,14.0,14.0,14.0,6.12,0,0.0,0.0
2130,2014-05-28,14.0,14.0,14.0,14.0,14.0,6.12,0,0.0,0.0
2131,2014-05-27,14.0,14.0,14.0,14.0,14.0,6.12,0,0.0,0.0
2132,2014-05-26,13.8,14.0,13.8,14.0,13.96,6.12,5000,0.0,0.0
2133,2014-05-23,13.1,14.0,12.7,14.0,13.56,6.12,25500,-0.1,-0.71
2134,2014-05-22,13.5,14.1,13.3,14.1,13.63,6.16,3000,0.1,0.71
2135,2014-05-21,14.0,14.0,13.9,14.0,13.93,6.12,7010,0.1,0.72
2136,2014-05-20,13.3,13.9,13.1,13.9,13.59,6.07,27180,0.3,2.21
2137,2014-05-19,13.3,13.6,13.3,13.6,13.46,5.94,14000,0.0,0.0
2138,2014-05-16,13.2,13.6,13.0,13.6,13.29,5.94,153800,0.4,3.03
2139,2014-05-15,13.0,13.2,11.9,13.2,12.79,5.77,60700,0.0,0.0
2140,2014-05-14,12.0,13.2,12.0,13.2,13.1,5.77,54000,0.2,1.54
2141,2014-05-13,12.6,13.0,12.5,13.0,12.78,5.68,6500,0.2,1.56
2142,2014-05-12,13.0,13.0,12.8,12.8,12.85,5.59,52000,-0.9,-6.57
2143,2014-05-09,13.3,13.7,13.2,13.7,13.33,5.99,95000,0.6,4.58
2144,2014-05-08,13.1,13.2,13.1,13.1,13.18,5.72,87100,-1.4,-9.66
2145,2014-05-07,14.0,14.5,14.0,14.5,14.25,6.33,4000,0.1,0.69
2146,2014-05-06,14.3,14.4,14.3,14.4,14.38,6.29,15000,0.0,0.0
2147,2014-05-05,14.2,14.4,14.0,14.4,14.16,6.29,42300,0.1,0.7
2148,2014-04-29,13.7,14.3,13.7,14.3,13.97,6.25,73700,0.1,0.7
2149,2014-04-28,14.3,14.3,14.1,14.2,14.15,6.2,30300,-0.2,-1.39
2150,2014-04-25,14.2,14.4,14.0,14.4,14.15,6.29,50700,0.2,1.41
2151,2014-04-24,14.0,14.2,13.9,14.2,13.98,6.2,25800,-0.1,-0.7
2152,2014-04-23,13.8,14.3,13.6,14.3,13.96,6.25,49100,0.1,0.7
2153,2014-04-22,13.9,14.2,13.8,14.2,13.96,6.2,55500,0.2,1.43
2154,2014-04-21,13.6,14.0,13.3,14.0,13.57,6.12,51600,0.3,2.19
2155,2014-04-18,13.8,13.8,13.5,13.7,13.58,5.99,33800,-0.3,-2.14
2156,2014-04-17,12.8,14.0,12.8,14.0,13.31,6.12,27600,0.8,6.06
2157,2014-04-16,14.0,14.0,12.7,13.2,13.14,5.77,3900,-0.7,-5.04
2158,2014-04-15,13.5,13.9,13.1,13.9,13.49,6.07,47500,0.3,2.21
2159,2014-04-14,13.8,13.8,13.5,13.6,13.63,5.94,55200,-0.5,-3.55
2160,2014-04-11,13.2,14.2,13.2,14.1,13.99,6.16,57000,0.1,0.71
2161,2014-04-10,13.5,14.0,13.5,14.0,13.51,6.12,8880,0.5,3.7
2162,2014-04-08,14.3,14.3,13.5,13.5,13.95,5.9,15400,-0.7,-4.93
2163,2014-04-07,14.5,14.5,14.2,14.2,14.3,6.2,10100,0.1,0.71
2164,2014-04-04,15.2,15.2,14.1,14.1,14.24,6.16,8000,-0.7,-4.73
2165,2014-04-03,14.5,14.8,14.5,14.8,14.63,6.47,506900,0.3,2.07
2166,2014-04-02,13.5,14.5,12.8,14.5,13.69,6.33,31630,0.5,3.57
2167,2014-04-01,14.0,14.0,13.5,14.0,13.94,6.12,11600,-0.3,-2.1
2168,2014-03-31,14.1,14.3,14.1,14.3,14.16,6.25,8900,0.4,2.88
2169,2014-03-28,13.6,13.9,13.6,13.9,13.85,6.07,16400,0.3,2.21
2170,2014-03-27,13.5,13.6,13.0,13.6,13.35,5.94,34500,0.1,0.74
2171,2014-03-26,13.1,13.5,13.0,13.5,13.32,5.9,47700,0.1,0.75
2172,2014-03-25,13.0,13.6,13.0,13.4,13.21,5.85,27200,0.3,2.29
2173,2014-03-24,12.6,13.1,12.3,13.1,12.88,5.72,33300,0.1,0.77
2174,2014-03-21,12.5,13.0,12.2,13.0,12.79,5.68,33000,0.5,4.0
2175,2014-03-20,11.8,13.0,11.8,12.5,12.84,5.46,13000,-0.5,-3.85
2176,2014-03-19,13.0,13.0,13.0,13.0,13.0,5.68,7200,0.0,0.0
2177,2014-03-18,12.5,13.0,12.5,13.0,12.93,5.68,23300,0.4,3.17
2178,2014-03-17,12.0,12.6,12.0,12.6,12.52,5.5,23500,0.1,0.8
2179,2014-03-14,12.2,12.5,12.2,12.5,12.41,5.46,4200,0.0,0.0
2180,2014-03-13,12.0,12.5,12.0,12.5,12.45,5.46,8300,0.3,2.46
2181,2014-03-12,12.2,12.3,12.2,12.2,12.22,5.33,9400,-0.7,-5.43
2182,2014-03-11,12.4,12.9,12.4,12.9,12.55,5.64,20200,-0.3,-2.27
2183,2014-03-10,13.6,13.6,13.0,13.2,13.08,5.77,19600,-0.1,-0.75
2184,2014-03-07,13.2,13.3,12.8,13.3,13.21,5.8100000000000005,40600,0.2,1.53
2185,2014-03-06,13.5,13.5,12.2,13.1,12.93,5.72,43300,0.2,1.55
2186,2014-03-05,12.8,12.9,12.5,12.9,12.77,5.64,23500,0.0,0.0
2187,2014-03-04,12.7,13.0,12.0,12.9,12.62,5.64,58100,0.1,0.78
2188,2014-03-03,12.0,12.8,11.7,12.8,12.23,5.59,66000,-0.1,-0.78
2189,2014-02-28,12.6,12.9,12.5,12.9,12.6,5.64,39300,0.0,0.0
2190,2014-02-27,13.0,13.0,12.4,12.9,12.71,5.64,133200,0.0,0.0
2191,2014-02-26,12.0,12.9,11.8,12.9,12.4,5.64,94000,1.1,9.32
2192,2014-02-25,11.5,11.9,11.5,11.8,11.8,5.16,37100,0.3,2.61
2193,2014-02-24,11.0,11.5,11.0,11.5,11.44,5.02,28800,0.5,4.55
2194,2014-02-21,10.5,11.0,10.5,11.0,10.75,4.8100000000000005,32900,0.1,0.92
2195,2014-02-20,11.2,11.2,10.6,10.9,10.88,4.76,36700,-0.8,-6.84
2196,2014-02-19,11.8,12.0,11.5,11.7,11.73,5.11,7600,0.3,2.63
2197,2014-02-18,11.9,11.9,11.0,11.4,11.14,4.98,47300,0.3,2.7
2198,2014-02-17,11.2,11.2,11.1,11.1,11.18,4.85,115900,0.9,8.82
2199,2014-02-14,9.9,10.2,9.8,10.2,10.04,4.46,20500,0.1,0.99
2200,2014-02-13,10.1,10.1,10.0,10.1,10.07,4.41,19200,0.0,0.0
2201,2014-02-12,10.0,10.1,10.0,10.1,10.04,4.41,18000,0.1,1.0
2202,2014-02-11,10.0,10.1,9.9,10.0,10.01,4.37,15600,0.0,0.0
2203,2014-02-10,10.0,10.0,9.8,10.0,9.9,4.37,4900,-0.1,-0.99
2204,2014-02-07,9.3,10.1,9.3,10.1,9.81,4.41,8700,-0.1,-0.98
2205,2014-02-06,9.4,10.2,9.4,10.2,9.7,4.46,2300,0.7,7.37
2206,2014-01-27,9.2,9.5,9.2,9.5,9.5,4.15,6500,0.7,7.95
2207,2014-01-24,9.0,9.2,8.8,8.8,8.94,3.84,7100,-0.2,-2.22
2208,2014-01-23,9.2,9.2,9.0,9.0,9.15,3.93,177900,-0.1,-1.1
2209,2014-01-22,9.2,9.2,9.0,9.1,9.11,3.98,4300,-0.3,-3.19
2210,2014-01-21,9.3,9.4,9.3,9.4,9.35,4.11,4300,-0.5,-5.05
2211,2014-01-20,10.0,10.0,9.6,9.9,9.74,4.33,15100,-0.1,-1.0
2212,2014-01-17,9.5,10.0,9.5,10.0,9.61,4.37,313200,0.0,0.0
2213,2014-01-16,10.0,10.2,9.2,10.0,10.01,4.37,21000,-0.2,-1.96
2214,2014-01-15,10.2,10.2,10.2,10.2,10.2,4.46,0,0.0,0.0
2215,2014-01-14,10.2,10.2,10.0,10.2,10.2,4.46,10500,0.0,0.0
2216,2014-01-13,10.4,10.4,10.2,10.2,10.24,4.46,25000,-0.2,-1.92
2217,2014-01-10,10.6,10.6,10.3,10.4,10.41,4.54,19200,0.4,4.0
2218,2014-01-09,11.0,11.0,9.9,10.0,10.38,4.37,22200,-0.5,-4.76
2219,2014-01-08,11.0,11.0,10.0,10.5,10.52,4.59,12700,-0.3,-2.78
2220,2014-01-07,10.9,10.9,10.5,10.8,10.66,4.72,8890,0.5,4.85
2221,2014-01-06,10.3,11.2,10.2,10.3,10.39,4.5,32110,-1.0,-8.85
2222,2014-01-03,11.9,12.0,11.0,11.3,11.22,4.94,16700,-0.1,-0.88
2223,2014-01-02,12.0,12.0,11.1,11.4,11.36,4.98,11200,-0.5,-4.2
2224,2013-12-31,12.2,12.2,11.0,11.9,11.59,5.2,12600,0.6,5.31
2225,2013-12-30,12.2,12.2,11.0,11.3,11.33,4.94,45100,-0.2,-1.74
2226,2013-12-27,10.7,11.6,10.5,11.5,11.23,5.02,57500,0.9,8.49
2227,2013-12-26,9.9,10.7,9.9,10.6,10.22,4.63,40800,0.8,8.16
2228,2013-12-25,9.4,9.8,9.4,9.8,9.56,4.28,81500,0.4,4.26
2229,2013-12-24,9.4,9.6,9.2,9.4,9.38,4.11,45600,0.0,0.0
2230,2013-12-23,9.5,9.6,9.4,9.4,9.47,4.11,18000,-0.1,-1.05
2231,2013-12-20,9.5,9.5,9.3,9.5,9.44,4.15,14100,0.0,0.0
2232,2013-12-19,9.6,9.6,9.5,9.5,9.56,4.15,34000,-0.1,-1.04
2233,2013-12-18,9.4,9.6,9.4,9.6,9.59,4.19,26600,0.0,0.0
2234,2013-12-17,10.2,10.2,9.2,9.6,9.47,4.19,24400,0.0,0.0
2235,2013-12-16,9.4,9.7,9.2,9.6,9.41,4.19,51000,-0.1,-1.03
2236,2013-12-13,10.1,10.3,9.5,9.7,9.81,4.24,12100,0.3,3.19
2237,2013-12-12,9.1,9.4,9.1,9.4,9.38,4.11,7600,0.0,0.0
2238,2013-12-11,9.3,9.4,9.0,9.4,9.23,4.11,17600,0.0,0.0
2239,2013-12-10,9.2,9.4,9.0,9.4,9.1,4.11,22600,0.1,1.08
2240,2013-12-09,9.4,9.4,9.1,9.3,9.33,4.06,20400,-0.2,-2.11
2241,2013-12-06,9.3,9.5,9.3,9.5,9.45,4.15,18900,0.1,1.06
2242,2013-12-05,9.7,9.7,9.3,9.4,9.4,4.11,9000,0.0,0.0
2243,2013-12-04,9.2,9.5,8.9,9.4,9.1,4.11,36300,0.0,0.0
2244,2013-12-03,9.1,9.7,9.1,9.4,9.17,4.11,83900,0.1,1.08
2245,2013-12-02,9.5,9.8,9.3,9.3,9.46,4.06,18300,0.3,3.33
2246,2013-11-29,8.3,9.1,8.3,9.0,8.74,3.93,58700,0.7,8.43
2247,2013-11-28,8.4,8.5,8.3,8.3,8.34,3.63,8000,0.1,1.22
2248,2013-11-27,8.6,8.6,8.2,8.2,8.37,3.58,70600,-0.5,-5.75
2249,2013-11-26,8.6,8.8,8.4,8.7,8.64,3.8,356300,0.0,0.0
2250,2013-11-25,8.6,8.7,8.4,8.7,8.61,3.8,46900,0.0,0.0
2251,2013-11-22,8.6,8.7,8.6,8.7,8.67,3.8,7000,0.1,1.16
2252,2013-11-21,8.5,8.6,8.1,8.6,8.42,3.76,31300,0.1,1.18
2253,2013-11-20,8.3,8.5,8.0,8.5,8.42,3.71,23000,0.2,2.41
2254,2013-11-19,8.0,8.3,7.9,8.3,8.09,3.63,24500,0.0,0.0
2255,2013-11-18,8.0,8.3,7.4,8.3,7.61,3.63,63700,0.1,1.22
2256,2013-11-15,8.3,8.3,8.2,8.2,8.21,3.58,29000,0.0,0.0
2257,2013-11-14,7.8,8.2,7.8,8.2,8.14,3.58,18300,0.2,2.5
2258,2013-11-13,7.8,8.0,7.7,8.0,7.91,3.5,38000,0.1,1.27
2259,2013-11-12,7.8,7.9,7.8,7.9,7.82,3.45,21500,0.0,0.0
2260,2013-11-11,7.7,7.9,7.7,7.9,7.77,3.45,9800,-0.1,-1.25
2261,2013-11-08,7.6,8.0,7.6,8.0,7.8100000000000005,3.5,20500,0.2,2.56
2262,2013-11-07,7.7,7.8,7.2,7.8,7.45,3.41,80600,0.0,0.0
2263,2013-11-06,8.0,8.2,7.6,7.8,7.77,3.41,54700,-0.4,-4.88
2264,2013-11-05,8.2,8.2,7.7,8.2,7.92,3.58,40940,0.5,6.49
2265,2013-11-04,7.2,7.7,7.2,7.7,7.55,3.36,77700,0.7,10.0
2266,2013-11-01,6.9,7.0,6.8,7.0,6.96,3.06,21500,0.2,2.94
2267,2013-10-31,6.4,6.8,6.4,6.8,6.59,2.9699999999999998,70200,0.4,6.25
2268,2013-10-30,6.4,6.5,6.4,6.4,6.44,2.8,33900,0.0,0.0
2269,2013-10-29,6.2,6.4,6.2,6.4,6.3,2.8,38500,0.1,1.59
2270,2013-10-28,6.2,6.4,6.2,6.3,6.31,2.75,85600,0.1,1.61
2271,2013-10-25,6.2,6.3,6.1,6.2,6.18,2.71,47549,0.0,0.0
2272,2013-10-24,6.1,6.3,6.0,6.2,6.08,2.71,62000,0.2,3.33
2273,2013-10-23,6.1,6.3,5.8,6.0,5.93,2.62,121000,0.0,0.0
2274,2013-10-22,5.8,6.0,5.7,6.0,5.89,2.62,54800,0.3,5.26
2275,2013-10-21,5.2,5.7,5.2,5.7,5.65,2.49,152400,0.5,9.62
